Test Image,Best Match,Match Percentage,MatchPercentage Class,Confidence Score,Threshold
188.JPG,Class_null,0.4710353592437201,Class_null,5.272183561267539,0.5
157.jpg,Class_null,0.4469728197830395,Class_null,5.267641792527531,0.5
36.jpg,class_3,0.37765360462140163,class_3,5.234812068353297,0.5
201.JPG,Class_null,0.12417173318305941,Class_null,5.267891409696073,0.5
203.JPG,Class_null,0.8932187676134061,Class_null,5.254939577514186,0.5
66.jpg,Class_null,0.13754752752914856,Class_null,5.258678583345337,0.5
237.JPG,class_1,0.48735501498248346,class_1,5.225921551227555,0.5
42.JPG,class_4,0.7875773291262675,class_4,5.205984065277253,0.5
192.JPG,Class_null,0.31919315667851345,Class_null,5.2659919269439905,0.5
131.jpg,Class_null,0.795533079467255,Class_null,5.25876577589973,0.5
218.JPG,Class_null,0.8118701212308954,Class_null,5.27678387972292,0.5
166.jpg,Class_null,0.7843137384396536,Class_null,5.246270819035724,0.5
246.JPG,Class_null,0.11764781675493063,Class_null,5.257826488459697,0.5
252.JPG,Class_null,0.2854213613753229,Class_null,5.2911130944807425,0.5
281.jpg,class_4,0.2241094186963305,class_4,5.2514983630130745,0.5
57.JPG,Class_null,0.3523127561502344,Class_null,5.290461319698855,0.5
240.JPG,Class_null,0.9586278149630809,Class_null,5.284612012350935,0.5
60.jpg,Class_null,0.5208046297006041,Class_null,5.250745602200169,0.5
2.JPG,Class_null,0.5889793559672822,Class_null,5.197412095381375,0.5
12.jpg,class_3,0.7019203242960147,class_3,5.277775280225688,0.5
190.JPG,Class_null,0.3211563718617606,Class_null,5.241777526792728,0.5
200.JPG,class_1,0.27787662631795673,class_1,5.186896577142208,0.5
150.jpg,class_4,0.7509757279103741,class_4,5.2506482924204745,0.5
272.JPG,Class_null,0.21412711731075018,Class_null,5.2722191257501985,0.5
98.jpg,Class_null,0.40749074024623655,Class_null,5.212410572772835,0.5
20.jpg,Class_null,0.40273366617714457,Class_null,5.273603873039739,0.5
293.JPG,Class_null,0.8285786552403054,Class_null,5.277776557734481,0.5
265.JPG,Class_null,0.834516700842611,Class_null,5.25759002827107,0.5
194.JPG,class_5,0.8242782634321891,class_5,5.237120942105629,0.5
70.jpg,Class_null,0.3439553226982497,Class_null,5.243255223580391,0.5
32.jpg,Class_null,0.01823342211022727,Class_null,5.269074039652422,0.5
138.jpg,class_3,0.7071193326849037,class_3,5.23806128789022,0.5
103.jpg,Class_null,0.31097569144196036,Class_null,5.267610476066275,0.5
58.jpg,Class_null,0.4451037893998028,Class_null,5.242968193336066,0.5
205.JPG,class_5,0.22603359524473,class_5,5.2056719708002,0.5
228.JPG,class_5,0.7577512115556868,class_5,5.277772100956696,0.5
46.JPG,Class_null,0.5353476031461254,Class_null,5.185715493308296,0.5
33.jpg,Class_null,0.5698478103535997,Class_null,5.208370218405616,0.5
91.jpg,Class_null,0.8295980850778785,Class_null,5.2568031864301,0.5
25.jpg,class_4,0.5984863724703459,class_4,5.230049739072358,0.5
211.JPG,Class_null,0.3763169968443,Class_null,5.284541937352788,0.5
48.JPG,class_2,0.7031559993558816,class_2,5.200992595731608,0.5
74.jpg,Class_null,0.18029009844235033,Class_null,5.260372109831588,0.5
180.JPG,class_4,0.6812257201829506,class_4,5.2150185895308,0.5
108.jpg,Class_null,0.013485765497892266,Class_null,5.262318363291999,0.5
84.jpg,class_4,0.07834635111572918,class_4,5.277774760776878,0.5
243.JPG,class_5,0.20296448374241804,class_5,5.254485183709351,0.5
40.jpg,Class_null,0.21681946976211763,Class_null,5.2337321129145336,0.5
61.jpg,Class_null,0.039181210900279595,Class_null,5.270659875469919,0.5
266.JPG,Class_null,0.13143329133100579,Class_null,5.262131169487633,0.5
44.JPG,Class_null,0.4604251562712429,Class_null,5.269934070961484,0.5
311.JPG,Class_null,0.08149054442537629,Class_null,5.278442401376015,0.5
1.JPG,class_1,0.012402343378335123,class_1,5.277778119685335,0.5
8.jpg,class_2,0.16174465985152842,class_2,5.2777840178396,0.5
105.jpg,Class_null,0.015670795599064036,Class_null,5.270218684660076,0.5
135.jpg,Class_null,0.0647701414737214,Class_null,5.253612289981674,0.5
303.JPG,Class_null,0.5676885453262921,Class_null,5.276997645713451,0.5
94.jpg,Class_null,0.24866003687020555,Class_null,5.255089123072113,0.5
247.JPG,Class_null,0.8412916767921469,Class_null,5.266545102372981,0.5
146.jpg,class_4,0.9644783582442459,class_4,5.244677061698695,0.5
225.JPG,Class_null,0.32042920930842334,Class_null,5.238891992023845,0.5
133.jpg,Class_null,0.6266357481768056,Class_null,5.268143405420058,0.5
100.jpg,class_4,0.4272025301788881,class_4,5.259831515009376,0.5
297.JPG,Class_null,0.6372841410190901,Class_null,5.260588865671602,0.5
257.JPG,Class_null,0.40010983225986074,Class_null,5.280699046129915,0.5
11.jpg,class_2,0.5756797211268873,class_2,5.277774397649203,0.5
27.jpg,Class_null,0.3493068968999229,Class_null,5.258281160668846,0.5
71.jpg,Class_null,0.8407681773297868,Class_null,5.2678635322005185,0.5
264.JPG,Class_null,0.18722312279126863,Class_null,5.249073319155057,0.5
7.jpg,class_2,0.9588049947595756,class_2,5.277773997395288,0.5
308.JPG,Class_null,0.8423321055682249,Class_null,5.2796097986595525,0.5
134.jpg,Class_null,0.6255888022691557,Class_null,5.267659368200927,0.5
289.JPG,Class_null,0.8453140972851708,Class_null,5.244606429670581,0.5
187.JPG,Class_null,0.9136328394342695,Class_null,5.2579329151039325,0.5
301.JPG,Class_null,0.5472974738041823,Class_null,5.2000778161478864,0.5
15.jpg,class_3,0.42599649060442046,class_3,5.277776139882939,0.5
115.jpg,Class_null,0.03173097829518057,Class_null,5.258813387277009,0.5
126.jpg,Class_null,0.06470631798646886,Class_null,5.281675151266077,0.5
249.JPG,Class_null,0.9222682637039462,Class_null,5.2761157073406615,0.5
210.JPG,class_4,0.05869683270727599,class_4,5.2742388598541705,0.5
110.jpg,Class_null,0.07150767329981078,Class_null,5.247274335357051,0.5
222.JPG,Class_null,0.12687112196430272,Class_null,5.284155252745309,0.5
97.jpg,class_4,0.40234373558420256,class_4,5.256019651684118,0.5
220.JPG,Class_null,0.038236298520362144,Class_null,5.289571228414657,0.5
269.JPG,Class_null,0.8631751337076334,Class_null,5.285884014429205,0.5
172.jpg,Class_null,0.4926033176030389,Class_null,5.2603313194391355,0.5
23.jpg,Class_null,0.6419532173610567,Class_null,5.153916747440388,0.5
24.jpg,Class_null,0.6444879728703686,Class_null,5.239722619507054,0.5
75.jpg,Class_null,0.38932594469389203,Class_null,5.242845273829911,0.5
168.jpg,Class_null,0.6751713962586915,Class_null,5.2738737616980265,0.5
161.jpg,Class_null,0.5481619852146481,Class_null,5.244608199407562,0.5
232.JPG,class_5,0.6227176178498801,class_5,5.277770125647112,0.5
101.jpg,Class_null,0.683899218358874,Class_null,5.242737815058874,0.5
35.jpg,class_3,0.7088072118874444,class_3,5.240106709215435,0.5
13.jpg,class_3,0.10765998092092,class_3,5.277779921683112,0.5
82.jpg,Class_null,0.8351599480340367,Class_null,5.259455228741367,0.5
52.JPG,Class_null,0.4018670733324018,Class_null,5.2055246597153895,0.5
262.JPG,Class_null,0.21912268001985669,Class_null,5.290345925891046,0.5
178.JPG,Class_null,0.027699216448411668,Class_null,5.2295039337209275,0.5
141.jpg,Class_null,0.7580665994848713,Class_null,5.238751825959342,0.5
18.jpg,Class_null,0.6797692960991804,Class_null,5.231352455224166,0.5
149.jpg,Class_null,0.42140216373564887,Class_null,5.2785802842688225,0.5
176.jpg,Class_null,0.9010986625524898,Class_null,5.256796453718505,0.5
239.JPG,Class_null,0.6149620895041096,Class_null,5.276500326452152,0.5
278.jpg,Class_null,0.5440977299509131,Class_null,5.277768605052062,0.5
116.jpg,Class_null,0.3450286246253377,Class_null,5.263311425290725,0.5
267.JPG,Class_null,0.8912361041501117,Class_null,5.263090834208853,0.5
155.jpg,Class_null,0.888820770877207,Class_null,5.271206458879124,0.5
171.jpg,class_4,0.26528680721314746,class_4,5.265410952456697,0.5
165.jpg,Class_null,0.8708778456191061,Class_null,5.2521800430491865,0.5
305.JPG,Class_null,0.03103809921144174,Class_null,5.263968853361188,0.5
175.jpg,Class_null,0.5794308978436548,Class_null,5.2620880277700754,0.5
195.JPG,Class_null,0.03560397927351433,Class_null,5.2700300934495,0.5
73.jpg,Class_null,0.7596626663899421,Class_null,5.270397483018343,0.5
9.jpg,class_2,0.352488106973184,class_2,5.277780930095045,0.5
29.jpg,Class_null,0.30026205001582496,Class_null,5.259288393054076,0.5
130.jpg,Class_null,0.3882036389817134,Class_null,5.237182263158795,0.5
296.JPG,Class_null,0.7321299749405011,Class_null,5.277769984811086,0.5
28.jpg,Class_null,0.7740334786649168,Class_null,5.258293315172296,0.5
164.jpg,Class_null,0.4967983161389732,Class_null,5.23738402696922,0.5
163.jpg,Class_null,0.201937430661416,Class_null,5.25107559117546,0.5
259.JPG,Class_null,0.8576042379274277,Class_null,5.277782271307217,0.5
118.jpg,Class_null,0.33753643165976777,Class_null,5.261256468205556,0.5
76.jpg,class_3,0.4698395981515203,class_3,5.240528468154903,0.5
14.jpg,Class_null,0.8097980148000551,Class_null,5.242156181381076,0.5
49.JPG,Class_null,0.3102207971593389,Class_null,5.227649090578904,0.5
304.JPG,Class_null,0.23153170509028886,Class_null,5.270224356784189,0.5
276.JPG,Class_null,0.5218599472907063,Class_null,5.28978828367571,0.5
170.jpg,Class_null,0.4896948428924136,Class_null,5.264321887247326,0.5
162.jpg,Class_null,0.3324328534790266,Class_null,5.256651864481823,0.5
287.JPG,Class_null,0.8299708114109939,Class_null,5.2667905214866,0.5
145.jpg,class_5,0.9636417363924652,class_5,5.221285559003511,0.5
142.jpg,Class_null,0.9412456622470663,Class_null,5.256547231393301,0.5
199.JPG,Class_null,0.9294192488968855,Class_null,5.2519522910801095,0.5
202.JPG,Class_null,0.7216678321270038,Class_null,5.287027001863275,0.5
129.jpg,class_4,0.8717296715280229,class_4,5.216035193601857,0.5
295.JPG,Class_null,0.8982320977981856,Class_null,5.277772328463987,0.5
227.JPG,class_2,0.48285625036220337,class_2,5.224443720437246,0.5
184.JPG,Class_null,0.5030512225974676,Class_null,5.263021275348329,0.5
234.JPG,class_4,0.35518712785547757,class_4,5.241613580576683,0.5
119.jpg,class_4,0.517463622888007,class_4,5.1923635149002685,0.5
5.JPG,class_1,0.07250439293539857,class_1,5.2777766204365895,0.5
191.JPG,Class_null,0.22346116775008618,Class_null,5.264602158156449,0.5
89.jpg,class_4,0.8651888351657339,class_4,5.277784588224555,0.5
30.jpg,Class_null,0.9465267423523189,Class_null,5.273235225756807,0.5
156.jpg,Class_null,0.27348754303175804,Class_null,5.273356554025723,0.5
299.JPG,Class_null,0.5845470838981724,Class_null,5.281941602814847,0.5
95.jpg,Class_null,0.7026815242344641,Class_null,5.260015579345473,0.5
214.JPG,Class_null,0.9497042032905555,Class_null,5.286254864346358,0.5
283.JPG,Class_null,0.5937437459471021,Class_null,5.2459168738799,0.5
87.jpg,class_4,0.6465112065457861,class_4,5.277783575005592,0.5
160.jpg,class_3,0.08054097514697722,class_3,5.244171909787687,0.5
104.jpg,class_4,0.7819539082977671,class_4,5.2670935330222735,0.5
229.JPG,Class_null,0.0786599914931565,Class_null,5.278415225012506,0.5
307.jpg,Class_null,0.09553107954843554,Class_null,5.277965173759646,0.5
215.JPG,class_1,0.15711659502407582,class_1,5.16757069512904,0.5
273.JPG,Class_null,0.30081480555347173,Class_null,5.278301091375253,0.5
226.JPG,class_5,0.10719302655378393,class_5,5.278054081921865,0.5
280.jpg,Class_null,0.755725626626601,Class_null,5.266728273908319,0.5
125.jpg,Class_null,0.18160087029488536,Class_null,5.276401835655067,0.5
294.JPG,Class_null,0.854802397211298,Class_null,5.222734657267552,0.5
251.JPG,Class_null,0.15222217532415694,Class_null,5.293670395895689,0.5
261.JPG,Class_null,0.9110946476159482,Class_null,5.28195389803498,0.5
290.JPG,Class_null,0.6817040542652153,Class_null,5.2811239112150465,0.5
37.jpg,Class_null,0.08865915354190568,Class_null,5.249655466094579,0.5
275.JPG,Class_null,0.9330810213618038,Class_null,5.285699986116678,0.5
143.jpg,Class_null,0.46838190179054673,Class_null,5.266090560877976,0.5
292.JPG,Class_null,0.15869748452342525,Class_null,5.277772368044484,0.5
221.JPG,class_4,0.7908978356565215,class_4,5.276602018911667,0.5
151.jpg,Class_null,0.9930876478011552,Class_null,5.266245516330024,0.5
136.jpg,class_4,0.9250445497623322,class_4,5.218572557357113,0.5
183.JPG,Class_null,0.8576179851796513,Class_null,5.291700617917599,0.5
242.JPG,class_5,0.24900917993137694,class_5,5.241849315373884,0.5
122.jpg,Class_null,0.023980760511925325,Class_null,5.21728247101158,0.5
271.JPG,Class_null,0.4270530624359671,Class_null,5.281744246738175,0.5
302.JPG,Class_null,0.6653676720991213,Class_null,5.278185311257921,0.5
285.JPG,Class_null,0.7522170407167577,Class_null,5.202831352477409,0.5
88.jpg,class_4,0.0979171252287977,class_4,5.2777745740797215,0.5
233.JPG,class_5,0.26067076275807144,class_5,5.277776925300636,0.5
99.jpg,Class_null,0.7585425163091545,Class_null,5.255263169158846,0.5
78.jpg,Class_null,0.10127069349423179,Class_null,5.267119705025664,0.5
123.jpg,Class_null,0.04222260260526811,Class_null,5.273562221590081,0.5
212.JPG,Class_null,0.0013450718119291105,Class_null,5.286475504205331,0.5
179.JPG,Class_null,0.2969413073634938,Class_null,5.271382994704837,0.5
147.jpg,Class_null,0.9051063971400584,Class_null,5.259038239777245,0.5
224.JPG,Class_null,0.8656528580795936,Class_null,5.278554662932798,0.5
204.JPG,Class_null,0.6488039067650191,Class_null,5.273158920058551,0.5
279.jpg,Class_null,0.7503487669161404,Class_null,5.278065074857619,0.5
288.JPG,Class_null,0.41825838372636315,Class_null,5.261132938597736,0.5
186.JPG,Class_null,0.19786333423674562,Class_null,5.2768704736516705,0.5
79.jpg,class_4,0.11025639075426552,class_4,5.263069687461062,0.5
21.jpg,class_4,0.6769588793168402,class_4,5.251460055588335,0.5
286.JPG,Class_null,0.9543346722026116,Class_null,5.215470471299304,0.5
65.jpg,Class_null,0.18453648767454,Class_null,5.249078073462787,0.5
56.JPG,Class_null,0.14407415116308564,Class_null,5.251736451163165,0.5
158.jpg,Class_null,0.8682496589975689,Class_null,5.27537264295068,0.5
120.jpg,Class_null,0.8438686564671979,Class_null,5.262058173653536,0.5
77.jpg,Class_null,0.3864961745708302,Class_null,5.2754116824026385,0.5
34.jpg,Class_null,0.4033465010239581,Class_null,5.263085061636523,0.5
282.jpg,Class_null,0.702238764323437,Class_null,5.264367028607532,0.5
154.jpg,class_3,0.9829843816274245,class_3,5.222543206389546,0.5
189.JPG,Class_null,0.4752548538458996,Class_null,5.189028099422695,0.5
254.JPG,Class_null,0.7154866553455489,Class_null,5.241698975614398,0.5
50.JPG,class_3,0.5413271038123226,class_3,5.236498938868504,0.5
90.jpg,class_5,0.36343983992930273,class_5,5.19355526243856,0.5
250.JPG,Class_null,0.8122792766633044,Class_null,5.281569823050681,0.5
86.jpg,class_4,0.8382622638963425,class_4,5.27777147323754,0.5
102.jpg,Class_null,0.5506878461571032,Class_null,5.247641704848169,0.5
83.jpg,class_4,0.5868456195207576,class_4,5.277784635062411,0.5
106.jpg,Class_null,0.6398478931337204,Class_null,5.251285878219724,0.5
312.JPG,Class_null,0.8179945834653983,Class_null,5.2777778690266945,0.5
193.JPG,Class_null,0.4944839084106958,Class_null,5.235989257493928,0.5
217.JPG,Class_null,0.8013529072029264,Class_null,5.24435192491939,0.5
255.JPG,Class_null,0.9042953788133499,Class_null,5.2558950486241685,0.5
291.JPG,Class_null,0.22034492939788963,Class_null,5.277786129688022,0.5
144.jpg,class_3,0.5929062811347967,class_3,4.224477552054591,0.5
309.JPG,Class_null,0.8460661935320796,Class_null,5.2777708283381175,0.5
207.JPG,Class_null,0.9746047091228506,Class_null,5.281636602365143,0.5
31.jpg,Class_null,0.5345495153161941,Class_null,5.251104151413991,0.5
159.jpg,class_4,0.41785893480969216,class_4,5.252998431350285,0.5
39.jpg,Class_null,0.10365187405657916,Class_null,5.271844768794632,0.5
196.JPG,class_4,0.7768782647773558,class_4,5.260072163388939,0.5
121.jpg,class_3,0.20872919323559314,class_3,5.215905191952287,0.5
112.jpg,Class_null,0.29332922279977014,Class_null,5.265126967637121,0.5
173.jpg,class_4,0.48015029948326915,class_4,5.25910826095891,0.5
256.JPG,class_1,0.48155172662446954,class_1,5.277771826668384,0.5
59.jpg,Class_null,0.6665853762440135,Class_null,5.264703472336188,0.5
153.jpg,Class_null,0.7202622407913338,Class_null,5.261959285300955,0.5
248.JPG,Class_null,0.27545159939042785,Class_null,5.280975187641074,0.5
223.JPG,class_4,0.625184920639405,class_4,5.2409021593732135,0.5
206.JPG,Class_null,0.49585721467446076,Class_null,5.278108504724429,0.5
51.JPG,Class_null,0.2630854426855712,Class_null,5.281216381660999,0.5
53.JPG,Class_null,0.11921848631125542,Class_null,5.275962384970268,0.5
10.jpg,class_2,0.32506920487928526,class_2,5.277782237186102,0.5
253.JPG,Class_null,0.6337438043669061,Class_null,5.274457529969539,0.5
300.JPG,Class_null,0.9622667419447634,Class_null,5.287801861232604,0.5
127.jpg,Class_null,0.45765481721720025,Class_null,5.265321389051757,0.5
124.jpg,Class_null,0.9173845514987594,Class_null,5.260989615438427,0.5
96.jpg,Class_null,0.045061993517092724,Class_null,5.277494449155566,0.5
64.jpg,class_4,0.6635961661961641,class_4,5.2469675162393274,0.5
67.jpg,Class_null,0.06817060880468095,Class_null,5.24196985861038,0.5
117.jpg,Class_null,0.24967076722474835,Class_null,5.252379705905621,0.5
114.jpg,class_4,0.4967315000145305,class_4,5.264963208156764,0.5
310.JPG,Class_null,0.1063447295441915,Class_null,5.2491091110583294,0.5
137.jpg,class_5,0.43099188759178275,class_5,5.22371170884755,0.5
274.JPG,Class_null,0.7434771865902893,Class_null,5.2846076964702124,0.5
263.JPG,Class_null,0.12231123805033484,Class_null,5.267213851768151,0.5
235.JPG,Class_null,0.6745568435826717,Class_null,5.281881464236778,0.5
16.jpg,class_3,0.27016485813299684,class_3,5.277781065282917,0.5
139.jpg,class_4,0.5252043980635791,class_4,5.225869179072118,0.5
128.jpg,Class_null,0.5047244586510934,Class_null,5.224336510880949,0.5
213.JPG,class_5,0.08334119019725761,class_5,5.215004825252628,0.5
80.jpg,Class_null,0.24647774903055975,Class_null,5.2568539382992405,0.5
148.jpg,Class_null,0.9132898598205391,Class_null,5.256409750830959,0.5
197.JPG,class_1,0.8156957641083492,class_1,5.205929400248726,0.5
177.jpeg,Class_null,0.5838518793262804,Class_null,5.27827577156312,0.5
238.JPG,Class_null,0.3244229123949899,Class_null,5.276464582535125,0.5
174.jpg,Class_null,0.26328518374211174,Class_null,5.253346640981595,0.5
19.jpg,Class_null,0.8454463209504735,Class_null,5.281678286392135,0.5
152.jpg,Class_null,0.7919513578321844,Class_null,5.258948172425177,0.5
258.JPG,Class_null,0.09103852938349066,Class_null,5.2381377969815155,0.5
216.JPG,Class_null,0.3999659017764633,Class_null,5.238618554493261,0.5
298.JPG,Class_null,0.32961395458935794,Class_null,5.255640718001834,0.5
22.jpg,Class_null,0.1337929755684193,Class_null,5.247069617766301,0.5
85.jpg,class_4,0.6330987331281939,class_4,5.277771641503806,0.5
54.JPG,Class_null,0.3638784106223967,Class_null,5.268341169787137,0.5
306.JPG,Class_null,0.35673676560738177,Class_null,5.273380240192176,0.5
4.JPG,class_1,0.23584421800479805,class_1,5.277771826668384,0.5
231.JPG,Class_null,0.9879450226989681,Class_null,5.268418972251391,0.5
41.JPG,Class_null,0.7521306350469802,Class_null,5.272996115019977,0.5
260.JPG,Class_null,0.8138292508774488,Class_null,5.2777880055740525,0.5
132.jpg,Class_null,0.543817512490022,Class_null,5.2438548851988775,0.5
270.JPG,Class_null,0.04014210101966298,Class_null,5.277359000850356,0.5
241.JPG,class_2,0.41136610657793726,class_2,5.273571044122009,0.5
113.jpg,Class_null,0.1443125935199825,Class_null,5.266297805387433,0.5
219.JPG,class_5,0.7153297609200748,class_5,5.187789709396999,0.5
198.JPG,Class_null,0.8817479764936309,Class_null,5.250364976097946,0.5
236.JPG,Class_null,0.7268778837506875,Class_null,5.258883123362047,0.5
169.jpg,Class_null,0.8729643833296485,Class_null,5.287913444658872,0.5
62.jpg,Class_null,0.3145270433301862,Class_null,5.243305830896597,0.5
63.jpg,Class_null,0.8693267666135952,Class_null,5.262384340754338,0.5
3.JPG,class_4,0.07879645055914242,class_4,5.225342304684395,0.5
111.jpg,Class_null,0.2007383181980581,Class_null,5.258075125707858,0.5
38.jpg,class_4,0.023930008047202023,class_4,5.251158055065217,0.5
26.jpg,class_5,0.910010856545933,class_5,5.186574150722682,0.5
81.jpg,Class_null,0.5627957922981491,Class_null,5.247483593089186,0.5
68.jpg,Class_null,0.4955193155609189,Class_null,5.2616333068988395,0.5
245.JPG,Class_null,0.7970982422309525,Class_null,5.251696946693111,0.5
55.JPG,Class_null,0.8613679252609836,Class_null,5.255567831522215,0.5
109.jpg,Class_null,0.7503697073992482,Class_null,5.257705222547794,0.5
244.JPG,class_5,0.7530917328075766,class_5,5.168522198072253,0.5
45.JPG,class_2,0.3874158653768871,class_2,5.244093042044584,0.5
72.jpg,Class_null,0.44457696553148196,Class_null,5.272163314978117,0.5
182.JPG,class_3,0.5996645731357296,class_3,5.242068128735109,0.5
93.jpg,Class_null,0.7879310297779376,Class_null,5.261654212114654,0.5
167.jpg,Class_null,0.513233218207346,Class_null,5.262749671372227,0.5
69.jpg,Class_null,0.20620389088726565,Class_null,5.2750522952169145,0.5
208.JPG,class_3,0.4937901227586362,class_3,5.2570520638470075,0.5
277.jpg,Class_null,0.3973442895672603,Class_null,5.277779727668052,0.5
17.jpg,Class_null,0.0407720756477874,Class_null,5.2827889868028475,0.5
140.jpg,Class_null,0.7441699621586285,Class_null,5.255793234067128,0.5
230.JPG,Class_null,0.47625712528014574,Class_null,5.253974225319835,0.5
284.JPG,Class_null,0.5814547741483496,Class_null,5.203513384956441,0.5
6.jpg,class_2,0.7841645592205538,class_2,5.27462918631504,0.5
268.JPG,Class_null,0.1281141426400797,Class_null,5.281808963087316,0.5
185.JPG,Class_null,0.27235992409279286,Class_null,5.237726156664611,0.5
92.jpg,class_4,0.684378192448479,class_4,5.274402858208267,0.5
47.JPG,class_2,0.4925537315411378,class_2,5.196103408584628,0.5
209.JPG,Class_null,0.4937681544904329,Class_null,5.258583234830108,0.5
181.JPG,class_5,0.49138613530899566,class_5,5.214738802500414,0.5
107.jpg,Class_null,0.5381611844179567,Class_null,5.233072152274161,0.5
43.JPG,class_4,0.0405267043981038,class_4,5.2237891603187725,0.5
